day,code,block,return_pct
2026-01-28,600459,白银,-10.19
2026-01-28,600490,白银,-10.85
2026-01-28,600531,有色锑,-9.97
2026-01-28,600961,白银,-10.46
2026-01-28,600988,白银,-12.0
2026-01-28,601212,白银,-10.01
2026-01-28,603077,金属铅,-7.47
2026-01-28,603132,白银,-12.35
2026-01-29,000630,白银,-15.45
2026-01-29,000737,黄金股,-12.34
2026-01-29,000878,白银,-13.67
2026-01-29,600531,有色锌,-10.0
2026-02-03,000995,白酒,-3.94
2026-02-03,002155,金属铅,-12.66
2026-02-03,605599,黄金股,-5.78
2026-02-05,600084,白酒,-5.51
2026-02-05,600382,白酒,1.74
2026-02-06,600345,光纤光缆,0.32
2026-02-06,603618,光纤光缆,-7.5
2026-02-09,002309,光纤光缆,-2.01
2026-02-09,600722,雄安周边,-1.69
2026-02-09,601869,光纤光缆,4.89
2026-02-09,603618,光纤光缆,5.23
2026-02-11,600583,油价上调,-1.92
2026-02-12,002080,玻纤,-1.4
2026-02-12,605006,玻纤,-1.71
2026-02-13,603533,短剧,-12.89
2026-02-24,301526,玻纤,-4.05
2026-02-24,600176,玻纤,-3.59
2026-02-24,603601,玻纤,8.71
2026-02-25,600759,油服,1.51
2026-02-25,605196,油服,0.17
2026-02-27,600498,光纤光缆,6.2
2026-02-27,601231,沪台通,4.56
2026-02-27,603618,光纤光缆,0.38
2026-03-02,000890,光纤光缆,-7.84
2026-03-02,000960,云南国企改革,-9.48
2026-03-02,002155,有色钨,-9.85
2026-03-02,002554,开采辅助,7.63
2026-03-02,002842,有色钨,-8.99
2026-03-02,300084,开采辅助,3.06
2026-03-02,300191,开采辅助,9.6
2026-03-02,600259,有色钨,-11.79
2026-03-02,600583,开采辅助,-0.36
2026-03-02,600968,开采辅助,6.9
2026-03-02,603727,开采辅助,0.0
2026-03-03,002554,开采辅助,-8.46
2026-03-03,002629,油气开采,-9.96
2026-03-03,300157,油气开采,-3.7
2026-03-03,300164,开采辅助,0.0
2026-03-03,300191,开采辅助,-7.67
2026-03-03,301158,油气开采,-5.97
2026-03-03,600028,两桶油改革,-10.49
2026-03-03,600583,开采辅助,-6.95
2026-03-03,600688,两桶油改革,-9.51
2026-03-03,600803,油气开采,-10.79
2026-03-03,600938,油气开采,-5.62
2026-03-03,600968,开采辅助,-5.58
2026-03-03,601808,开采辅助,-5.57
2026-03-03,601857,两桶油改革,-7.6
2026-03-03,603727,开采辅助,-7.61
2026-03-04,002207,开采辅助,-2.88
2026-03-09,601969,油气开采,-4.16
